HomeTeam,AwayTeam,Div,season,Date,FTR,FTHG,FTAG,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
Fortuna Dusseldorf,Frankfurt FSV,D2,2015,08/05/16,H,1,0,0,0,D,,,,,,,,,,,,
Freiburg,Heidenheim,D2,2015,08/05/16,H,2,0,0,0,D,,,,,,,,,,,,
Kaiserslautern,Greuther Furth,D2,2015,08/05/16,H,3,1,2,1,H,,,,,,,,,,,,
Munich 1860,Paderborn,D2,2015,08/05/16,H,1,0,0,0,D,,,,,,,,,,,,
Nurnberg,St Pauli,D2,2015,08/05/16,H,1,0,1,0,H,,,,,,,,,,,,
RB Leipzig,Karlsruhe,D2,2015,08/05/16,H,2,0,0,0,D,,,,,,,,,,,,
Sandhausen,Duisburg,D2,2015,08/05/16,D,2,2,0,0,D,,,,,,,,,,,,
Braunschweig,Fortuna Dusseldorf,D2,2015,15/05/16,A,0,2,0,0,D,,,,,,,,,,,,
Duisburg,RB Leipzig,D2,2015,15/05/16,H,1,0,0,0,D,,,,,,,,,,,,
Frankfurt FSV,Munich 1860,D2,2015,15/05/16,H,2,1,0,0,D,,,,,,,,,,,,
Greuther Furth,Sandhausen,D2,2015,15/05/16,H,3,1,2,1,H,,,,,,,,,,,,
Heidenheim,Bochum,D2,2015,15/05/16,A,2,4,0,1,A,,,,,,,,,,,,
Karlsruhe,Bielefeld,D2,2015,15/05/16,D,1,1,0,0,D,,,,,,,,,,,,
Paderborn,Nurnberg,D2,2015,15/05/16,A,0,1,0,0,D,,,,,,,,,,,,
St Pauli,Kaiserslautern,D2,2015,15/05/16,H,5,2,2,1,H,,,,,,,,,,,,
Union Berlin,Freiburg,D2,2015,15/05/16,H,2,1,0,0,D,,,,,,,,,,,,
Kaiserslautern,Hannover,D2,2016,05/08/16,A,0,4,0,1,A,,,,,,,,,,,,
Bochum,Union Berlin,D2,2016,06/08/16,H,2,1,0,0,D,,,,,,,,,,,,
Dresden,Nurnberg,D2,2016,06/08/16,D,1,1,0,1,A,,,,,,,,,,,,
Sandhausen,Fortuna Dusseldorf,D2,2016,06/08/16,D,2,2,2,1,H,,,,,,,,,,,,
Bielefeld,Karlsruhe,D2,2016,07/08/16,D,0,0,0,0,D,,,,,,,,,,,,
Braunschweig,Wurzburger Kickers,D2,2016,07/08/16,H,2,1,1,0,H,,,,,,,,,,,,
Greuther Furth,Munich 1860,D2,2016,07/08/16,H,1,0,1,0,H,,,,,,,,,,,,
Heidenheim,Erzgebirge Aue,D2,2016,07/08/16,H,1,0,1,0,H,,,,,,,,,,,,
Stuttgart,St Pauli,D2,2016,08/08/16,H,2,1,0,1,A,,,,,,,,,,,,
Erzgebirge Aue,Sandhausen,D2,2016,12/08/16,H,2,0,2,0,H,,,,,,,,,,,,
Fortuna Dusseldorf,Stuttgart,D2,2016,12/08/16,H,1,0,0,0,D,,,,,,,,,,,,
Nurnberg,Heidenheim,D2,2016,12/08/16,D,1,1,1,0,H,,,,,,,,,,,,
Karlsruhe,Bochum,D2,2016,13/08/16,D,1,1,0,1,A,,,,,,,,,,,,
St Pauli,Braunschweig,D2,2016,13/08/16,A,0,2,0,1,A,,,,,,,,,,,,
Hannover,Greuther Furth,D2,2016,14/08/16,H,3,1,1,0,H,,,,,,,,,,,,
Munich 1860,Bielefeld,D2,2016,14/08/16,H,1,0,0,0,D,,,,,,,,,,,,
Wurzburger Kickers,Kaiserslautern,D2,2016,14/08/16,D,1,1,1,1,D,,,,,,,,,,,,
Union Berlin,Dresden,D2,2016,15/08/16,D,2,2,0,1,A,,,,,,,,,,,,
Bochum,Hannover,D2,2016,26/08/16,D,1,1,0,0,D,,,,,,,,,,,,
Heidenheim,Wurzburger Kickers,D2,2016,26/08/16,A,1,2,0,1,A,,,,,,,,,,,,
Sandhausen,Stuttgart,D2,2016,26/08/16,A,1,2,0,1,A,,,,,,,,,,,,
Greuther Furth,Erzgebirge Aue,D2,2016,27/08/16,H,3,2,1,0,H,,,,,,,,,,,,
Karlsruhe,Munich 1860,D2,2016,27/08/16,D,0,0,0,0,D,,,,,,,,,,,,
Bielefeld,Union Berlin,D2,2016,28/08/16,D,4,4,2,1,H,,,,,,,,,,,,
Braunschweig,Nurnberg,D2,2016,28/08/16,H,6,1,2,1,H,,,,,,,,,,,,
Dresden,St Pauli,D2,2016,28/08/16,H,1,0,1,0,H,,,,,,,,,,,,
Kaiserslautern,Fortuna Dusseldorf,D2,2016,29/08/16,D,0,0,0,0,D,,,,,,,,,,,,
Erzgebirge Aue,Braunschweig,D2,2016,09/09/16,A,0,2,0,1,A,,,,,,,,,,,,
Stuttgart,Heidenheim,D2,2016,09/09/16,A,1,2,0,0,D,,,,,,,,,,,,
Wurzburger Kickers,Bochum,D2,2016,09/09/16,H,2,0,0,0,D,,,,,,,,,,,,
St Pauli,Bielefeld,D2,2016,10/09/16,H,2,1,1,0,H,,,,,,,,,,,,
Union Berlin,Karlsruhe,D2,2016,10/09/16,H,4,0,2,0,H,,,,,,,,,,,,
Fortuna Dusseldorf,Greuther Furth,D2,2016,11/09/16,D,1,1,0,1,A,,,,,,,,,,,,
Hannover,Dresden,D2,2016,11/09/16,A,0,2,0,1,A,,,,,,,,,,,,
Sandhausen,Kaiserslautern,D2,2016,11/09/16,H,2,0,1,0,H,,,,,,,,,,,,
Nurnberg,Munich 1860,D2,2016,12/09/16,A,1,2,1,1,D,,,,,,,,,,,,
Bochum,Nurnberg,D2,2016,16/09/16,H,5,4,3,3,D,,,,,,,,,,,,
Greuther Furth,Wurzburger Kickers,D2,2016,16/09/16,A,0,3,0,1,A,,,,,,,,,,,,
Munich 1860,Union Berlin,D2,2016,16/09/16,A,1,2,1,2,A,,,,,,,,,,,,
Braunschweig,Sandhausen,D2,2016,17/09/16,H,2,1,0,0,D,,,,,,,,,,,,
Heidenheim,Fortuna Dusseldorf,D2,2016,17/09/16,H,2,0,0,0,D,,,,,,,,,,,,
Kaiserslautern,Stuttgart,D2,2016,17/09/16,A,0,1,0,0,D,,,,,,,,,,,,
Bielefeld,Hannover,D2,2016,18/09/16,D,3,3,2,1,H,,,,,,,,,,,,
Dresden,Erzgebirge Aue,D2,2016,18/09/16,A,0,3,0,1,A,,,,,,,,,,,,
Karlsruhe,St Pauli,D2,2016,18/09/16,D,1,1,0,1,A,,,,,,,,,,,,
Fortuna Dusseldorf,Bochum,D2,2016,20/09/16,H,3,0,2,0,H,,,,,,,,,,,,
Nurnberg,Greuther Furth,D2,2016,20/09/16,A,1,2,0,1,A,,,,,,,,,,,,
Sandhausen,Heidenheim,D2,2016,20/09/16,D,0,0,0,0,D,,,,,,,,,,,,
Stuttgart,Braunschweig,D2,2016,20/09/16,H,2,0,1,0,H,,,,,,,,,,,,
Erzgebirge Aue,Bielefeld,D2,2016,21/09/16,D,1,1,1,0,H,,,,,,,,,,,,
Hannover,Karlsruhe,D2,2016,21/09/16,H,1,0,1,0,H,,,,,,,,,,,,
Kaiserslautern,Dresden,D2,2016,21/09/16,H,3,0,1,0,H,,,,,,,,,,,,
Wurzburger Kickers,Union Berlin,D2,2016,21/09/16,A,0,1,0,0,D,,,,,,,,,,,,
St Pauli,Munich 1860,D2,2016,22/09/16,D,2,2,1,0,H,,,,,,,,,,,,
Bochum,Stuttgart,D2,2016,23/09/16,D,1,1,0,0,D,,,,,,,,,,,,
Braunschweig,Fortuna Dusseldorf,D2,2016,23/09/16,H,2,1,2,0,H,,,,,,,,,,,,
Greuther Furth,Sandhausen,D2,2016,23/09/16,D,1,1,0,0,D,,,,,,,,,,,,
Heidenheim,Kaiserslautern,D2,2016,24/09/16,H,3,0,2,0,H,,,,,,,,,,,,
Karlsruhe,Erzgebirge Aue,D2,2016,24/09/16,H,2,0,0,0,D,,,,,,,,,,,,
Bielefeld,Nurnberg,D2,2016,25/09/16,A,1,3,1,0,H,,,,,,,,,,,,
Dresden,Wurzburger Kickers,D2,2016,25/09/16,D,2,2,1,0,H,,,,,,,,,,,,
Munich 1860,Hannover,D2,2016,25/09/16,A,0,2,0,0,D,,,,,,,,,,,,
Union Berlin,St Pauli,D2,2016,26/09/16,H,2,0,2,0,H,,,,,,,,,,,,
Erzgebirge Aue,Bochum,D2,2016,30/09/16,A,2,4,2,2,D,,,,,,,,,,,,
Nurnberg,Union Berlin,D2,2016,30/09/16,H,2,0,1,0,H,,,,,,,,,,,,
Sandhausen,Dresden,D2,2016,30/09/16,H,2,0,2,0,H,,,,,,,,,,,,
Fortuna Dusseldorf,Karlsruhe,D2,2016,01/10/16,D,1,1,1,0,H,,,,,,,,,,,,
Hannover,St Pauli,D2,2016,01/10/16,H,2,0,0,0,D,,,,,,,,,,,,
Heidenheim,Braunschweig,D2,2016,02/10/16,D,1,1,1,0,H,,,,,,,,,,,,
Kaiserslautern,Bielefeld,D2,2016,02/10/16,D,0,0,0,0,D,,,,,,,,,,,,
Wurzburger Kickers,Munich 1860,D2,2016,02/10/16,H,2,0,1,0,H,,,,,,,,,,,,
Stuttgart,Greuther Furth,D2,2016,03/10/16,H,4,0,3,0,H,,,,,,,,,,,,
Bielefeld,Wurzburger Kickers,D2,2016,14/10/16,A,0,1,0,0,D,,,,,,,,,,,,
Bochum,Sandhausen,D2,2016,14/10/16,D,2,2,0,1,A,,,,,,,,,,,,
St Pauli,Erzgebirge Aue,D2,2016,14/10/16,A,1,2,1,1,D,,,,,,,,,,,,
Dresden,Stuttgart,D2,2016,15/10/16,H,5,0,3,0,H,,,,,,,,,,,,
Greuther Furth,Heidenheim,D2,2016,15/10/16,A,0,2,0,2,A,,,,,,,,,,,,
Karlsruhe,Nurnberg,D2,2016,16/10/16,A,0,3,0,0,D,,,,,,,,,,,,
Munich 1860,Fortuna Dusseldorf,D2,2016,16/10/16,A,1,3,0,3,A,,,,,,,,,,,,
Union Berlin,Hannover,D2,2016,16/10/16,H,2,1,0,0,D,,,,,,,,,,,,
Braunschweig,Kaiserslautern,D2,2016,17/10/16,H,1,0,1,0,H,,,,,,,,,,,,
Fortuna Dusseldorf,Bielefeld,D2,2016,21/10/16,H,4,0,2,0,H,,,,,,,,,,,,
Stuttgart,Munich 1860,D2,2016,21/10/16,H,2,1,2,1,H,,,,,,,,,,,,
Wurzburger Kickers,Karlsruhe,D2,2016,21/10/16,A,0,2,0,1,A,,,,,,,,,,,,
Heidenheim,Dresden,D2,2016,22/10/16,D,0,0,0,0,D,,,,,,,,,,,,
Sandhausen,St Pauli,D2,2016,22/10/16,H,3,0,2,0,H,,,,,,,,,,,,
Braunschweig,Greuther Furth,D2,2016,23/10/16,H,1,0,0,0,D,,,,,,,,,,,,
Erzgebirge Aue,Union Berlin,D2,2016,23/10/16,A,1,3,1,1,D,,,,,,,,,,,,
Nurnberg,Hannover,D2,2016,23/10/16,H,2,0,2,0,H,,,,,,,,,,,,
Kaiserslautern,Bochum,D2,2016,24/10/16,H,3,0,1,0,H,,,,,,,,,,,,
Bielefeld,Sandhausen,D2,2016,28/10/16,H,1,0,0,0,D,,,,,,,,,,,,
Dresden,Braunschweig,D2,2016,28/10/16,H,3,2,0,1,A,,,,,,,,,,,,
Munich 1860,Erzgebirge Aue,D2,2016,28/10/16,H,6,2,3,1,H,,,,,,,,,,,,
Greuther Furth,Kaiserslautern,D2,2016,29/10/16,A,0,1,0,0,D,,,,,,,,,,,,
Union Berlin,Fortuna Dusseldorf,D2,2016,29/10/16,A,0,1,0,0,D,,,,,,,,,,,,
Bochum,Heidenheim,D2,2016,30/10/16,H,2,1,2,0,H,,,,,,,,,,,,
Hannover,Wurzburger Kickers,D2,2016,30/10/16,H,3,1,0,1,A,,,,,,,,,,,,
Karlsruhe,Stuttgart,D2,2016,30/10/16,A,1,3,0,1,A,,,,,,,,,,,,
St Pauli,Nurnberg,D2,2016,31/10/16,D,1,1,1,1,D,,,,,,,,,,,,
Erzgebirge Aue,Nurnberg,D2,2016,04/11/16,A,1,2,0,1,A,,,,,,,,,,,,
Fortuna Dusseldorf,Dresden,D2,2016,04/11/16,A,0,3,0,2,A,,,,,,,,,,,,
Heidenheim,Karlsruhe,D2,2016,04/11/16,H,2,1,1,1,D,,,,,,,,,,,,
Greuther Furth,Bochum,D2,2016,05/11/16,H,2,1,0,0,D,,,,,,,,,,,,
Kaiserslautern,Union Berlin,D2,2016,05/11/16,H,1,0,0,0,D,,,,,,,,,,,,
Braunschweig,Hannover,D2,2016,06/11/16,D,2,2,2,1,H,,,,,,,,,,,,
Sandhausen,Munich 1860,D2,2016,06/11/16,H,3,2,1,2,A,,,,,,,,,,,,
Stuttgart,Bielefeld,D2,2016,06/11/16,H,3,1,1,0,H,,,,,,,,,,,,
Wurzburger Kickers,St Pauli,D2,2016,07/11/16,H,1,0,0,0,D,,,,,,,,,,,,
Bielefeld,Heidenheim,D2,2016,18/11/16,H,2,1,1,1,D,,,,,,,,,,,,
Bochum,Braunschweig,D2,2016,18/11/16,D,1,1,0,0,D,,,,,,,,,,,,
Nurnberg,Wurzburger Kickers,D2,2016,18/11/16,D,2,2,1,0,H,,,,,,,,,,,,
Hannover,Erzgebirge Aue,D2,2016,19/11/16,H,2,0,1,0,H,,,,,,,,,,,,
Karlsruhe,Sandhausen,D2,2016,19/11/16,A,1,3,0,0,D,,,,,,,,,,,,
Dresden,Greuther Furth,D2,2016,20/11/16,H,2,1,1,0,H,,,,,,,,,,,,
St Pauli,Fortuna Dusseldorf,D2,2016,20/11/16,A,0,1,0,1,A,,,,,,,,,,,,
Union Berlin,Stuttgart,D2,2016,20/11/16,D,1,1,0,1,A,,,,,,,,,,,,
Munich 1860,Kaiserslautern,D2,2016,21/11/16,D,1,1,1,1,D,,,,,,,,,,,,
Fortuna Dusseldorf,Hannover,D2,2016,25/11/16,D,2,2,0,1,A,,,,,,,,,,,,
Greuther Furth,Bielefeld,D2,2016,25/11/16,H,2,1,1,0,H,,,,,,,,,,,,
Wurzburger Kickers,Erzgebirge Aue,D2,2016,25/11/16,D,1,1,1,1,D,,,,,,,,,,,,
Dresden,Bochum,D2,2016,26/11/16,D,2,2,2,1,H,,,,,,,,,,,,
Heidenheim,St Pauli,D2,2016,26/11/16,H,2,0,1,0,H,,,,,,,,,,,,
Braunschweig,Munich 1860,D2,2016,27/11/16,H,2,1,1,0,H,,,,,,,,,,,,
Kaiserslautern,Karlsruhe,D2,2016,27/11/16,D,0,0,0,0,D,,,,,,,,,,,,
Sandhausen,Union Berlin,D2,2016,27/11/16,A,0,1,0,1,A,,,,,,,,,,,,
Stuttgart,Nurnberg,D2,2016,28/11/16,H,3,1,2,0,H,,,,,,,,,,,,
Hannover,Heidenheim,D2,2016,02/12/16,H,3,2,1,1,D,,,,,,,,,,,,
Karlsruhe,Greuther Furth,D2,2016,02/12/16,A,1,2,0,2,A,,,,,,,,,,,,
St Pauli,Kaiserslautern,D2,2016,02/12/16,D,0,0,0,0,D,,,,,,,,,,,,
Munich 1860,Dresden,D2,2016,03/12/16,H,1,0,0,0,D,,,,,,,,,,,,
Nurnberg,Sandhausen,D2,2016,03/12/16,A,1,3,0,1,A,,,,,,,,,,,,
Bielefeld,Bochum,D2,2016,04/12/16,H,1,0,1,0,H,,,,,,,,,,,,
Erzgebirge Aue,Stuttgart,D2,2016,04/12/16,A,0,4,0,2,A,,,,,,,,,,,,
Wurzburger Kickers,Fortuna Dusseldorf,D2,2016,04/12/16,D,0,0,0,0,D,,,,,,,,,,,,
Union Berlin,Braunschweig,D2,2016,05/12/16,H,2,0,0,0,D,,,,,,,,,,,,
Dresden,Karlsruhe,D2,2016,09/12/16,D,0,0,0,0,D,,,,,,,,,,,,
Fortuna Dusseldorf,Nurnberg,D2,2016,09/12/16,A,0,2,0,1,A,,,,,,,,,,,,
Heidenheim,Union Berlin,D2,2016,09/12/16,H,3,0,1,0,H,,,,,,,,,,,,
Bochum,Munich 1860,D2,2016,10/12/16,H,1,0,0,0,D,,,,,,,,,,,,
Kaiserslautern,Erzgebirge Aue,D2,2016,10/12/16,D,0,0,0,0,D,,,,,,,,,,,,
Braunschweig,Bielefeld,D2,2016,11/12/16,H,3,2,1,1,D,,,,,,,,,,,,
Greuther Furth,St Pauli,D2,2016,11/12/16,A,0,2,0,0,D,,,,,,,,,,,,
Sandhausen,Wurzburger Kickers,D2,2016,11/12/16,D,0,0,0,0,D,,,,,,,,,,,,
Stuttgart,Hannover,D2,2016,12/12/16,A,1,2,1,1,D,,,,,,,,,,,,
Erzgebirge Aue,Fortuna Dusseldorf,D2,2016,16/12/16,D,0,0,0,0,D,,,,,,,,,,,,
Munich 1860,Heidenheim,D2,2016,16/12/16,D,1,1,1,0,H,,,,,,,,,,,,
Union Berlin,Greuther Furth,D2,2016,16/12/16,D,1,1,0,0,D,,,,,,,,,,,,
Karlsruhe,Braunschweig,D2,2016,17/12/16,D,0,0,0,0,D,,,,,,,,,,,,
St Pauli,Bochum,D2,2016,17/12/16,D,1,1,0,1,A,,,,,,,,,,,,
Bielefeld,Dresden,D2,2016,18/12/16,A,1,2,0,1,A,,,,,,,,,,,,
Hannover,Sandhausen,D2,2016,18/12/16,D,0,0,0,0,D,,,,,,,,,,,,
Wurzburger Kickers,Stuttgart,D2,2016,18/12/16,H,3,0,2,0,H,,,,,,,,,,,,
Nurnberg,Kaiserslautern,D2,2016,19/12/16,H,2,1,0,0,D,,,,,,,,,,,,
Fortuna Dusseldorf,Sandhausen,D2,2016,27/01/17,A,0,3,0,1,A,,,,,,,,,,,,
Munich 1860,Greuther Furth,D2,2016,27/01/17,H,2,1,1,1,D,,,,,,,,,,,,
Union Berlin,Bochum,D2,2016,27/01/17,H,2,1,0,1,A,,,,,,,,,,,,
Erzgebirge Aue,Heidenheim,D2,2016,28/01/17,H,2,1,0,0,D,,,,,,,,,,,,
Wurzburger Kickers,Braunschweig,D2,2016,28/01/17,D,1,1,1,0,H,,,,,,,,,,,,
Karlsruhe,Bielefeld,D2,2016,29/01/17,H,3,2,0,0,D,,,,,,,,,,,,
Nurnberg,Dresden,D2,2016,29/01/17,A,1,2,0,1,A,,,,,,,,,,,,
St Pauli,Stuttgart,D2,2016,29/01/17,A,0,1,0,0,D,,,,,,,,,,,,
Hannover,Kaiserslautern,D2,2016,30/01/17,H,1,0,0,0,D,,,,,,,,,,,,
Bielefeld,Munich 1860,D2,2016,03/02/17,H,2,1,2,1,H,,,,,,,,,,,,
Greuther Furth,Hannover,D2,2016,03/02/17,H,4,1,2,0,H,,,,,,,,,,,,
Kaiserslautern,Wurzburger Kickers,D2,2016,03/02/17,H,1,0,0,0,D,,,,,,,,,,,,
Heidenheim,Nurnberg,D2,2016,04/02/17,A,2,3,1,1,D,,,,,,,,,,,,
Sandhausen,Erzgebirge Aue,D2,2016,04/02/17,H,2,0,0,0,D,,,,,,,,,,,,
Bochum,Karlsruhe,D2,2016,05/02/17,D,1,1,0,0,D,,,,,,,,,,,,
Braunschweig,St Pauli,D2,2016,05/02/17,A,1,2,0,1,A,,,,,,,,,,,,
Dresden,Union Berlin,D2,2016,05/02/17,D,0,0,0,0,D,,,,,,,,,,,,
Stuttgart,Fortuna Dusseldorf,D2,2016,06/02/17,H,2,0,2,0,H,,,,,,,,,,,,
Erzgebirge Aue,Greuther Furth,D2,2016,10/02/17,D,0,0,0,0,D,,,,,,,,,,,,
Fortuna Dusseldorf,Kaiserslautern,D2,2016,10/02/17,D,1,1,0,0,D,,,,,,,,,,,,
Nurnberg,Braunschweig,D2,2016,10/02/17,D,1,1,0,1,A,,,,,,,,,,,,
Munich 1860,Karlsruhe,D2,2016,11/02/17,H,2,1,0,0,D,,,,,,,,,,,,
Wurzburger Kickers,Heidenheim,D2,2016,11/02/17,A,0,2,0,0,D,,,,,,,,,,,,
St Pauli,Dresden,D2,2016,12/02/17,H,2,0,1,0,H,,,,,,,,,,,,
Stuttgart,Sandhausen,D2,2016,12/02/17,H,2,1,1,0,H,,,,,,,,,,,,
Union Berlin,Bielefeld,D2,2016,12/02/17,H,3,1,1,1,D,,,,,,,,,,,,
Hannover,Bochum,D2,2016,13/02/17,H,2,1,1,1,D,,,,,,,,,,,,
Braunschweig,Erzgebirge Aue,D2,2016,17/02/17,D,1,1,1,0,H,,,,,,,,,,,,
Heidenheim,Stuttgart,D2,2016,17/02/17,A,1,2,1,1,D,,,,,,,,,,,,
Kaiserslautern,Sandhausen,D2,2016,17/02/17,H,3,0,2,0,H,,,,,,,,,,,,
Bochum,Wurzburger Kickers,D2,2016,18/02/17,H,2,1,0,1,A,,,,,,,,,,,,
Greuther Furth,Fortuna Dusseldorf,D2,2016,18/02/17,H,1,0,1,0,H,,,,,,,,,,,,
Bielefeld,St Pauli,D2,2016,19/02/17,D,1,1,0,0,D,,,,,,,,,,,,
Dresden,Hannover,D2,2016,19/02/17,A,1,2,0,0,D,,,,,,,,,,,,
Karlsruhe,Union Berlin,D2,2016,19/02/17,A,1,2,0,2,A,,,,,,,,,,,,
Munich 1860,Nurnberg,D2,2016,20/02/17,H,2,0,2,0,H,,,,,,,,,,,,
Sandhausen,Braunschweig,D2,2016,24/02/17,A,0,1,0,0,D,,,,,,,,,,,,
Union Berlin,Munich 1860,D2,2016,24/02/17,H,2,0,1,0,H,,,,,,,,,,,,
Wurzburger Kickers,Greuther Furth,D2,2016,24/02/17,D,1,1,0,0,D,,,,,,,,,,,,
Fortuna Dusseldorf,Heidenheim,D2,2016,25/02/17,D,0,0,0,0,D,,,,,,,,,,,,
Hannover,Bielefeld,D2,2016,25/02/17,D,2,2,1,2,A,,,,,,,,,,,,
Erzgebirge Aue,Dresden,D2,2016,26/02/17,A,1,4,0,4,A,,,,,,,,,,,,
Nurnberg,Bochum,D2,2016,26/02/17,A,0,1,0,1,A,,,,,,,,,,,,
Stuttgart,Kaiserslautern,D2,2016,26/02/17,H,2,0,0,0,D,,,,,,,,,,,,
St Pauli,Karlsruhe,D2,2016,27/02/17,H,5,0,1,0,H,,,,,,,,,,,,
Bochum,Fortuna Dusseldorf,D2,2016,03/03/17,A,1,2,1,0,H,,,,,,,,,,,,
Dresden,Kaiserslautern,D2,2016,03/03/17,D,3,3,2,2,D,,,,,,,,,,,,
Union Berlin,Wurzburger Kickers,D2,2016,03/03/17,H,2,0,1,0,H,,,,,,,,,,,,
Karlsruhe,Hannover,D2,2016,04/03/17,H,2,0,1,0,H,,,,,,,,,,,,
Munich 1860,St Pauli,D2,2016,04/03/17,A,1,2,1,2,A,,,,,,,,,,,,
Bielefeld,Erzgebirge Aue,D2,2016,05/03/17,D,2,2,2,0,H,,,,,,,,,,,,
Greuther Furth,Nurnberg,D2,2016,05/03/17,H,1,0,0,0,D,,,,,,,,,,,,
Heidenheim,Sandhausen,D2,2016,05/03/17,D,2,2,1,2,A,,,,,,,,,,,,
Braunschweig,Stuttgart,D2,2016,06/03/17,D,1,1,1,1,D,,,,,,,,,,,,
Erzgebirge Aue,Karlsruhe,D2,2016,10/03/17,H,1,0,1,0,H,,,,,,,,,,,,
St Pauli,Union Berlin,D2,2016,10/03/17,A,1,2,0,1,A,,,,,,,,,,,,
Stuttgart,Bochum,D2,2016,10/03/17,D,1,1,0,1,A,,,,,,,,,,,,
Hannover,Munich 1860,D2,2016,11/03/17,H,1,0,0,0,D,,,,,,,,,,,,
Wurzburger Kickers,Dresden,D2,2016,11/03/17,A,0,2,0,0,D,,,,,,,,,,,,
Kaiserslautern,Heidenheim,D2,2016,12/03/17,D,1,1,0,0,D,,,,,,,,,,,,
Nurnberg,Bielefeld,D2,2016,12/03/17,H,1,0,1,0,H,,,,,,,,,,,,
Sandhausen,Greuther Furth,D2,2016,12/03/17,D,1,1,1,0,H,,,,,,,,,,,,
Fortuna Dusseldorf,Braunschweig,D2,2016,13/03/17,A,1,2,1,0,H,,,,,,,,,,,,
Bielefeld,Kaiserslautern,D2,2016,17/03/17,H,2,0,0,0,D,,,,,,,,,,,,
Braunschweig,Heidenheim,D2,2016,17/03/17,H,3,2,1,1,D,,,,,,,,,,,,
Munich 1860,Wurzburger Kickers,D2,2016,17/03/17,H,2,1,0,0,D,,,,,,,,,,,,
Greuther Furth,Stuttgart,D2,2016,18/03/17,H,1,0,1,0,H,,,,,,,,,,,,
St Pauli,Hannover,D2,2016,18/03/17,D,0,0,0,0,D,,,,,,,,,,,,
Bochum,Erzgebirge Aue,D2,2016,19/03/17,D,1,1,0,1,A,,,,,,,,,,,,
Dresden,Sandhausen,D2,2016,19/03/17,H,2,0,1,0,H,,,,,,,,,,,,
Karlsruhe,Fortuna Dusseldorf,D2,2016,19/03/17,A,0,3,0,2,A,,,,,,,,,,,,
Union Berlin,Nurnberg,D2,2016,20/03/17,H,1,0,0,0,D,,,,,,,,,,,,
Erzgebirge Aue,St Pauli,D2,2016,31/03/17,H,1,0,1,0,H,,,,,,,,,,,,
Fortuna Dusseldorf,Munich 1860,D2,2016,31/03/17,A,0,1,0,0,D,,,,,,,,,,,,
Nurnberg,Karlsruhe,D2,2016,31/03/17,H,2,1,0,1,A,,,,,,,,,,,,
Hannover,Union Berlin,D2,2016,01/04/17,H,2,0,0,0,D,,,,,,,,,,,,
Sandhausen,Bochum,D2,2016,01/04/17,D,0,0,0,0,D,,,,,,,,,,,,
Wurzburger Kickers,Bielefeld,D2,2016,01/04/17,D,1,1,1,0,H,,,,,,,,,,,,
Heidenheim,Greuther Furth,D2,2016,02/04/17,A,0,2,0,1,A,,,,,,,,,,,,
Kaiserslautern,Braunschweig,D2,2016,02/04/17,A,0,1,0,0,D,,,,,,,,,,,,
Stuttgart,Dresden,D2,2016,02/04/17,D,3,3,1,3,A,,,,,,,,,,,,
Bielefeld,Fortuna Dusseldorf,D2,2016,04/04/17,H,2,1,1,1,D,,,,,,,,,,,,
Hannover,Nurnberg,D2,2016,04/04/17,H,1,0,0,0,D,,,,,,,,,,,,
Karlsruhe,Wurzburger Kickers,D2,2016,04/04/17,D,1,1,1,0,H,,,,,,,,,,,,
St Pauli,Sandhausen,D2,2016,04/04/17,D,0,0,0,0,D,,,,,,,,,,,,
Bochum,Kaiserslautern,D2,2016,05/04/17,D,0,0,0,0,D,,,,,,,,,,,,
Dresden,Heidenheim,D2,2016,05/04/17,H,2,1,0,0,D,,,,,,,,,,,,
Greuther Furth,Braunschweig,D2,2016,05/04/17,D,0,0,0,0,D,,,,,,,,,,,,
Munich 1860,Stuttgart,D2,2016,05/04/17,D,1,1,1,0,H,,,,,,,,,,,,
Union Berlin,Erzgebirge Aue,D2,2016,05/04/17,A,0,1,0,0,D,,,,,,,,,,,,
Nurnberg,St Pauli,D2,2016,07/04/17,A,0,2,0,0,D,,,,,,,,,,,,
Sandhausen,Bielefeld,D2,2016,07/04/17,A,1,3,0,1,A,,,,,,,,,,,,
Wurzburger Kickers,Hannover,D2,2016,07/04/17,D,0,0,0,0,D,,,,,,,,,,,,
Heidenheim,Bochum,D2,2016,08/04/17,D,0,0,0,0,D,,,,,,,,,,,,
Kaiserslautern,Greuther Furth,D2,2016,08/04/17,H,2,0,2,0,H,,,,,,,,,,,,
Erzgebirge Aue,Munich 1860,D2,2016,09/04/17,H,3,0,1,0,H,,,,,,,,,,,,
Fortuna Dusseldorf,Union Berlin,D2,2016,09/04/17,D,2,2,0,1,A,,,,,,,,,,,,
Stuttgart,Karlsruhe,D2,2016,09/04/17,H,2,0,1,0,H,,,,,,,,,,,,
Braunschweig,Dresden,D2,2016,10/04/17,H,1,0,0,0,D,,,,,,,,,,,,
Hannover,Braunschweig,D2,2016,15/04/17,H,1,0,1,0,H,,,,,,,,,,,,
Nurnberg,Erzgebirge Aue,D2,2016,15/04/17,H,2,1,1,0,H,,,,,,,,,,,,
Bochum,Greuther Furth,D2,2016,16/04/17,H,1,0,1,0,H,,,,,,,,,,,,
