HomeTeam,AwayTeam,Div,season,Date,FTR,FTHG,FTAG,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
Ein Frankfurt,Union Berlin,D1,2019,24/02/2020,A,1,2,0.0,0.0,D,21.0,11.0,3.0,7.0,14.0,6.0,10.0,15.0,3.0,4.0,0.0,0.0
Fortuna Dusseldorf,Hertha,D1,2019,28/02/2020,D,3,3,3.0,0.0,H,14.0,16.0,5.0,7.0,3.0,5.0,11.0,11.0,2.0,2.0,0.0,0.0
Augsburg,M'gladbach,D1,2019,29/02/2020,A,2,3,0.0,0.0,D,8.0,15.0,3.0,7.0,5.0,3.0,11.0,6.0,3.0,2.0,0.0,0.0
Dortmund,Freiburg,D1,2019,29/02/2020,H,1,0,1.0,0.0,H,16.0,13.0,2.0,4.0,6.0,4.0,5.0,9.0,1.0,0.0,0.0,0.0
Hoffenheim,Bayern Munich,D1,2019,29/02/2020,A,0,6,0.0,4.0,A,4.0,25.0,1.0,11.0,1.0,7.0,3.0,7.0,0.0,0.0,0.0,0.0
Mainz,Paderborn,D1,2019,29/02/2020,H,2,0,2.0,0.0,H,8.0,9.0,3.0,4.0,5.0,8.0,5.0,15.0,1.0,3.0,0.0,0.0
FC Koln,Schalke 04,D1,2019,29/02/2020,H,3,0,2.0,0.0,H,11.0,7.0,6.0,1.0,4.0,2.0,7.0,8.0,1.0,2.0,0.0,0.0
Union Berlin,Wolfsburg,D1,2019,01/03/2020,D,2,2,1.0,0.0,H,6.0,14.0,3.0,3.0,1.0,6.0,8.0,13.0,1.0,2.0,0.0,0.0
RB Leipzig,Leverkusen,D1,2019,01/03/2020,D,1,1,1.0,1.0,D,9.0,14.0,2.0,6.0,8.0,5.0,4.0,12.0,0.0,3.0,0.0,0.0
Paderborn,FC Koln,D1,2019,06/03/2020,A,1,2,0.0,2.0,A,16.0,15.0,2.0,3.0,5.0,9.0,8.0,12.0,3.0,4.0,0.0,0.0
Freiburg,Union Berlin,D1,2019,07/03/2020,H,3,1,1.0,0.0,H,9.0,14.0,4.0,4.0,7.0,2.0,5.0,20.0,2.0,3.0,0.0,1.0
Hertha,Werder Bremen,D1,2019,07/03/2020,D,2,2,1.0,2.0,A,19.0,7.0,5.0,3.0,3.0,1.0,16.0,5.0,3.0,3.0,0.0,0.0
Leverkusen,Ein Frankfurt,D1,2019,07/03/2020,H,4,0,2.0,0.0,H,14.0,9.0,5.0,3.0,1.0,3.0,10.0,12.0,1.0,0.0,0.0,0.0
Schalke 04,Hoffenheim,D1,2019,07/03/2020,D,1,1,1.0,0.0,H,14.0,4.0,4.0,1.0,4.0,5.0,8.0,12.0,0.0,1.0,0.0,0.0
Wolfsburg,RB Leipzig,D1,2019,07/03/2020,D,0,0,0.0,0.0,D,16.0,15.0,4.0,4.0,4.0,4.0,11.0,14.0,2.0,3.0,0.0,0.0
M'gladbach,Dortmund,D1,2019,07/03/2020,A,1,2,0.0,1.0,A,10.0,10.0,3.0,4.0,3.0,3.0,8.0,9.0,5.0,5.0,0.0,0.0
Bayern Munich,Augsburg,D1,2019,08/03/2020,H,2,0,0.0,0.0,D,17.0,8.0,6.0,2.0,9.0,4.0,4.0,7.0,1.0,0.0,0.0,0.0
Mainz,Fortuna Dusseldorf,D1,2019,08/03/2020,D,1,1,0.0,0.0,D,3.0,20.0,1.0,5.0,1.0,8.0,17.0,10.0,3.0,1.0,1.0,0.0
M'gladbach,FC Koln,D1,2019,11/03/2020,H,2,1,1.0,0.0,H,12.0,16.0,5.0,3.0,6.0,3.0,14.0,14.0,1.0,2.0,0.0,0.0
Augsburg,Wolfsburg,D1,2019,16/05/2020,A,1,2,0.0,1.0,A,8.0,17.0,3.0,5.0,3.0,1.0,8.0,11.0,1.0,3.0,0.0,0.0
Dortmund,Schalke 04,D1,2019,16/05/2020,H,4,0,2.0,0.0,H,11.0,10.0,4.0,3.0,4.0,2.0,9.0,8.0,2.0,2.0,0.0,0.0
Fortuna Dusseldorf,Paderborn,D1,2019,16/05/2020,D,0,0,0.0,0.0,D,10.0,7.0,1.0,1.0,2.0,0.0,15.0,16.0,2.0,2.0,0.0,0.0
Hoffenheim,Hertha,D1,2019,16/05/2020,A,0,3,0.0,0.0,D,21.0,12.0,5.0,5.0,7.0,5.0,9.0,16.0,2.0,3.0,0.0,0.0
RB Leipzig,Freiburg,D1,2019,16/05/2020,D,1,1,0.0,1.0,A,23.0,7.0,9.0,2.0,8.0,4.0,11.0,8.0,0.0,1.0,0.0,0.0
Ein Frankfurt,M'gladbach,D1,2019,16/05/2020,A,1,3,0.0,2.0,A,12.0,15.0,4.0,8.0,5.0,1.0,19.0,10.0,5.0,1.0,0.0,0.0
FC Koln,Mainz,D1,2019,17/05/2020,D,2,2,1.0,0.0,H,16.0,11.0,6.0,5.0,5.0,7.0,20.0,15.0,4.0,2.0,0.0,0.0
Union Berlin,Bayern Munich,D1,2019,17/05/2020,A,0,2,0.0,1.0,A,10.0,14.0,2.0,3.0,4.0,9.0,13.0,10.0,2.0,1.0,0.0,0.0
Werder Bremen,Leverkusen,D1,2019,18/05/2020,A,1,4,1.0,2.0,A,9.0,13.0,1.0,6.0,2.0,9.0,15.0,14.0,2.0,1.0,0.0,0.0
Hertha,Union Berlin,D1,2019,22/05/2020,H,4,0,0.0,0.0,D,14.0,7.0,8.0,0.0,4.0,6.0,12.0,12.0,2.0,1.0,0.0,0.0
Freiburg,Werder Bremen,D1,2019,23/05/2020,A,0,1,0.0,1.0,A,15.0,11.0,8.0,3.0,7.0,2.0,12.0,18.0,0.0,3.0,0.0,1.0
M'gladbach,Leverkusen,D1,2019,23/05/2020,A,1,3,0.0,1.0,A,16.0,13.0,6.0,7.0,6.0,3.0,16.0,16.0,1.0,1.0,0.0,0.0
Paderborn,Hoffenheim,D1,2019,23/05/2020,D,1,1,1.0,1.0,D,13.0,18.0,3.0,7.0,2.0,8.0,14.0,13.0,3.0,0.0,0.0,0.0
Wolfsburg,Dortmund,D1,2019,23/05/2020,A,0,2,0.0,1.0,A,8.0,6.0,1.0,2.0,2.0,2.0,11.0,10.0,4.0,2.0,1.0,0.0
Bayern Munich,Ein Frankfurt,D1,2019,23/05/2020,H,5,2,2.0,0.0,H,23.0,11.0,10.0,4.0,7.0,2.0,10.0,7.0,0.0,1.0,0.0,0.0
Schalke 04,Augsburg,D1,2019,24/05/2020,A,0,3,0.0,1.0,A,12.0,9.0,2.0,7.0,3.0,2.0,14.0,11.0,0.0,2.0,0.0,0.0
Mainz,RB Leipzig,D1,2019,24/05/2020,A,0,5,0.0,3.0,A,4.0,21.0,1.0,9.0,5.0,4.0,13.0,11.0,3.0,3.0,0.0,0.0
FC Koln,Fortuna Dusseldorf,D1,2019,24/05/2020,D,2,2,0.0,1.0,A,16.0,10.0,6.0,5.0,6.0,2.0,19.0,17.0,0.0,1.0,0.0,0.0
Dortmund,Bayern Munich,D1,2019,26/05/2020,A,0,1,0.0,1.0,A,13.0,13.0,5.0,6.0,4.0,3.0,9.0,15.0,2.0,2.0,0.0,0.0
Ein Frankfurt,Freiburg,D1,2019,26/05/2020,D,3,3,1.0,1.0,D,35.0,10.0,16.0,5.0,9.0,2.0,14.0,9.0,4.0,1.0,0.0,0.0
Leverkusen,Wolfsburg,D1,2019,26/05/2020,A,1,4,0.0,1.0,A,10.0,14.0,2.0,9.0,12.0,6.0,10.0,16.0,3.0,3.0,0.0,0.0
Werder Bremen,M'gladbach,D1,2019,26/05/2020,D,0,0,0.0,0.0,D,12.0,8.0,7.0,4.0,8.0,5.0,14.0,11.0,2.0,1.0,0.0,0.0
RB Leipzig,Hertha,D1,2019,27/05/2020,D,2,2,1.0,1.0,D,11.0,13.0,5.0,4.0,4.0,7.0,12.0,19.0,2.0,3.0,1.0,0.0
Augsburg,Paderborn,D1,2019,27/05/2020,D,0,0,0.0,0.0,D,12.0,15.0,3.0,3.0,6.0,6.0,7.0,14.0,1.0,1.0,0.0,0.0
Fortuna Dusseldorf,Schalke 04,D1,2019,27/05/2020,H,2,1,0.0,0.0,D,13.0,7.0,8.0,2.0,7.0,2.0,10.0,13.0,3.0,2.0,0.0,0.0
Hoffenheim,FC Koln,D1,2019,27/05/2020,H,3,1,1.0,0.0,H,8.0,15.0,6.0,5.0,0.0,10.0,12.0,8.0,6.0,1.0,1.0,1.0
Union Berlin,Mainz,D1,2019,27/05/2020,D,1,1,1.0,1.0,D,9.0,10.0,4.0,2.0,6.0,6.0,17.0,18.0,4.0,2.0,1.0,0.0
Freiburg,Leverkusen,D1,2019,29/05/2020,A,0,1,0.0,0.0,D,9.0,7.0,1.0,1.0,6.0,6.0,8.0,13.0,0.0,2.0,0.0,0.0
Hertha,Augsburg,D1,2019,30/05/2020,H,2,0,1.0,0.0,H,12.0,8.0,6.0,2.0,7.0,8.0,19.0,7.0,3.0,3.0,0.0,0.0
Mainz,Hoffenheim,D1,2019,30/05/2020,A,0,1,0.0,1.0,A,18.0,13.0,2.0,6.0,10.0,7.0,18.0,14.0,4.0,3.0,0.0,0.0
Schalke 04,Werder Bremen,D1,2019,30/05/2020,A,0,1,0.0,1.0,A,12.0,6.0,1.0,2.0,4.0,8.0,19.0,16.0,5.0,3.0,0.0,0.0
Wolfsburg,Ein Frankfurt,D1,2019,30/05/2020,A,1,2,0.0,1.0,A,19.0,6.0,4.0,3.0,4.0,3.0,18.0,16.0,4.0,6.0,0.0,1.0
Bayern Munich,Fortuna Dusseldorf,D1,2019,30/05/2020,H,5,0,3.0,0.0,H,23.0,7.0,8.0,2.0,7.0,2.0,9.0,10.0,0.0,2.0,0.0,0.0
M'gladbach,Union Berlin,D1,2019,31/05/2020,H,4,1,2.0,0.0,H,16.0,13.0,10.0,5.0,4.0,3.0,13.0,9.0,3.0,2.0,0.0,0.0
Paderborn,Dortmund,D1,2019,31/05/2020,A,1,6,0.0,0.0,D,10.0,16.0,1.0,11.0,2.0,8.0,4.0,6.0,2.0,3.0,0.0,0.0
FC Koln,RB Leipzig,D1,2019,01/06/2020,A,2,4,1.0,2.0,A,7.0,19.0,5.0,8.0,4.0,7.0,16.0,7.0,2.0,1.0,0.0,0.0
Werder Bremen,Ein Frankfurt,D1,2019,03/06/2020,A,0,3,0.0,0.0,D,11.0,12.0,3.0,4.0,5.0,6.0,14.0,21.0,2.0,1.0,0.0,0.0
Freiburg,M'gladbach,D1,2019,05/06/2020,H,1,0,0.0,0.0,D,16.0,18.0,6.0,4.0,3.0,10.0,14.0,14.0,4.0,3.0,0.0,1.0
Ein Frankfurt,Mainz,D1,2019,06/06/2020,A,0,2,0.0,1.0,A,10.0,17.0,0.0,5.0,7.0,5.0,17.0,15.0,3.0,3.0,0.0,0.0
Fortuna Dusseldorf,Hoffenheim,D1,2019,06/06/2020,D,2,2,1.0,1.0,D,23.0,8.0,4.0,5.0,7.0,1.0,12.0,15.0,4.0,4.0,0.0,1.0
Leverkusen,Bayern Munich,D1,2019,06/06/2020,A,2,4,1.0,3.0,A,10.0,16.0,6.0,10.0,6.0,4.0,14.0,4.0,3.0,3.0,0.0,0.0
RB Leipzig,Paderborn,D1,2019,06/06/2020,D,1,1,1.0,0.0,H,12.0,17.0,5.0,5.0,7.0,9.0,11.0,14.0,2.0,4.0,1.0,0.0
Dortmund,Hertha,D1,2019,06/06/2020,H,1,0,0.0,0.0,D,12.0,5.0,3.0,2.0,6.0,0.0,7.0,11.0,0.0,2.0,0.0,0.0
Werder Bremen,Wolfsburg,D1,2019,07/06/2020,A,0,1,0.0,0.0,D,14.0,18.0,4.0,3.0,5.0,4.0,17.0,13.0,3.0,3.0,0.0,0.0
Union Berlin,Schalke 04,D1,2019,07/06/2020,D,1,1,1.0,1.0,D,12.0,5.0,6.0,1.0,9.0,4.0,19.0,13.0,3.0,1.0,0.0,0.0
Augsburg,FC Koln,D1,2019,07/06/2020,D,1,1,0.0,0.0,D,18.0,9.0,5.0,2.0,9.0,2.0,13.0,21.0,1.0,3.0,0.0,0.0
Hoffenheim,RB Leipzig,D1,2019,12/06/2020,A,0,2,0.0,2.0,A,22.0,14.0,7.0,7.0,9.0,1.0,15.0,18.0,2.0,2.0,0.0,0.0
FC Koln,Union Berlin,D1,2019,13/06/2020,A,1,2,0.0,1.0,A,10.0,7.0,6.0,5.0,4.0,6.0,18.0,17.0,3.0,0.0,0.0,0.0
Fortuna Dusseldorf,Dortmund,D1,2019,13/06/2020,A,0,1,0.0,0.0,D,6.0,5.0,4.0,3.0,6.0,1.0,6.0,15.0,1.0,3.0,0.0,0.0
Hertha,Ein Frankfurt,D1,2019,13/06/2020,A,1,4,1.0,0.0,H,4.0,18.0,3.0,7.0,1.0,5.0,14.0,7.0,2.0,2.0,1.0,0.0
Paderborn,Werder Bremen,D1,2019,13/06/2020,A,1,5,0.0,3.0,A,20.0,11.0,8.0,8.0,11.0,2.0,17.0,18.0,6.0,3.0,0.0,0.0
Wolfsburg,Freiburg,D1,2019,13/06/2020,D,2,2,2.0,1.0,H,22.0,10.0,7.0,6.0,6.0,5.0,17.0,11.0,0.0,1.0,0.0,0.0
Bayern Munich,M'gladbach,D1,2019,13/06/2020,H,2,1,1.0,1.0,D,11.0,9.0,6.0,2.0,3.0,1.0,13.0,10.0,0.0,2.0,0.0,0.0
Mainz,Augsburg,D1,2019,14/06/2020,A,0,1,0.0,1.0,A,18.0,9.0,4.0,3.0,9.0,5.0,8.0,14.0,2.0,4.0,0.0,0.0
Schalke 04,Leverkusen,D1,2019,14/06/2020,D,1,1,0.0,0.0,D,7.0,15.0,4.0,5.0,1.0,9.0,14.0,7.0,4.0,1.0,0.0,0.0
M'gladbach,Wolfsburg,D1,2019,16/06/2020,H,3,0,2.0,0.0,H,11.0,12.0,3.0,2.0,5.0,3.0,15.0,17.0,1.0,4.0,0.0,0.0
Freiburg,Hertha,D1,2019,16/06/2020,H,2,1,0.0,0.0,D,17.0,12.0,6.0,5.0,5.0,5.0,6.0,16.0,0.0,2.0,0.0,0.0
Union Berlin,Paderborn,D1,2019,16/06/2020,H,1,0,1.0,0.0,H,14.0,10.0,6.0,2.0,1.0,5.0,17.0,16.0,0.0,0.0,0.0,0.0
Werder Bremen,Bayern Munich,D1,2019,16/06/2020,A,0,1,0.0,1.0,A,6.0,13.0,1.0,4.0,0.0,10.0,9.0,13.0,2.0,3.0,0.0,1.0
Ein Frankfurt,Schalke 04,D1,2019,17/06/2020,H,2,1,1.0,0.0,H,14.0,8.0,4.0,5.0,5.0,3.0,9.0,16.0,3.0,5.0,0.0,1.0
Augsburg,Hoffenheim,D1,2019,17/06/2020,A,1,3,0.0,0.0,D,12.0,17.0,5.0,5.0,6.0,4.0,10.0,14.0,2.0,1.0,0.0,0.0
Dortmund,Mainz,D1,2019,17/06/2020,A,0,2,0.0,1.0,A,15.0,10.0,5.0,6.0,7.0,1.0,14.0,13.0,6.0,3.0,0.0,0.0
Leverkusen,FC Koln,D1,2019,17/06/2020,H,3,1,2.0,0.0,H,13.0,7.0,6.0,1.0,7.0,3.0,12.0,16.0,2.0,2.0,0.0,0.0
RB Leipzig,Fortuna Dusseldorf,D1,2019,17/06/2020,D,2,2,0.0,0.0,D,14.0,12.0,5.0,2.0,5.0,2.0,7.0,7.0,1.0,0.0,0.0,0.0
Bayern Munich,Freiburg,D1,2019,20/06/2020,H,3,1,3.0,1.0,H,23.0,11.0,8.0,3.0,8.0,2.0,13.0,8.0,0.0,0.0,0.0,0.0
FC Koln,Ein Frankfurt,D1,2019,20/06/2020,D,1,1,1.0,0.0,H,4.0,9.0,2.0,2.0,5.0,9.0,8.0,15.0,1.0,2.0,0.0,0.0
Fortuna Dusseldorf,Augsburg,D1,2019,20/06/2020,D,1,1,1.0,1.0,D,8.0,11.0,4.0,3.0,5.0,3.0,14.0,12.0,1.0,0.0,0.0,0.0
Hertha,Leverkusen,D1,2019,20/06/2020,H,2,0,1.0,0.0,H,13.0,12.0,5.0,2.0,5.0,4.0,14.0,15.0,4.0,3.0,0.0,0.0
Hoffenheim,Union Berlin,D1,2019,20/06/2020,H,4,0,3.0,0.0,H,15.0,5.0,8.0,1.0,6.0,4.0,10.0,15.0,1.0,3.0,0.0,0.0
Mainz,Werder Bremen,D1,2019,20/06/2020,H,3,1,2.0,0.0,H,21.0,19.0,12.0,6.0,7.0,8.0,12.0,15.0,2.0,3.0,0.0,0.0
Paderborn,M'gladbach,D1,2019,20/06/2020,A,1,3,0.0,1.0,A,11.0,22.0,1.0,10.0,3.0,5.0,11.0,13.0,4.0,2.0,1.0,0.0
RB Leipzig,Dortmund,D1,2019,20/06/2020,A,0,2,0.0,1.0,A,16.0,11.0,5.0,7.0,4.0,1.0,13.0,7.0,3.0,3.0,0.0,0.0
Schalke 04,Wolfsburg,D1,2019,20/06/2020,A,1,4,0.0,1.0,A,10.0,10.0,3.0,5.0,2.0,4.0,12.0,16.0,4.0,3.0,0.0,0.0
Augsburg,RB Leipzig,D1,2019,27/06/2020,A,1,2,0.0,1.0,A,5.0,14.0,1.0,5.0,2.0,8.0,11.0,10.0,4.0,1.0,0.0,0.0
Dortmund,Hoffenheim,D1,2019,27/06/2020,A,0,4,0.0,2.0,A,7.0,15.0,4.0,7.0,2.0,5.0,7.0,5.0,1.0,0.0,0.0,0.0
Ein Frankfurt,Paderborn,D1,2019,27/06/2020,H,3,2,2.0,0.0,H,12.0,16.0,4.0,5.0,6.0,2.0,13.0,3.0,0.0,1.0,0.0,0.0
Freiburg,Schalke 04,D1,2019,27/06/2020,H,4,0,2.0,0.0,H,15.0,21.0,8.0,5.0,1.0,5.0,14.0,5.0,1.0,0.0,0.0,0.0
Leverkusen,Mainz,D1,2019,27/06/2020,H,1,0,1.0,0.0,H,13.0,6.0,2.0,1.0,11.0,4.0,10.0,10.0,1.0,1.0,0.0,0.0
M'gladbach,Hertha,D1,2019,27/06/2020,H,2,1,1.0,0.0,H,22.0,4.0,8.0,2.0,3.0,3.0,7.0,15.0,1.0,2.0,0.0,0.0
Union Berlin,Fortuna Dusseldorf,D1,2019,27/06/2020,H,3,0,1.0,0.0,H,11.0,25.0,7.0,4.0,6.0,10.0,15.0,6.0,0.0,1.0,0.0,0.0
Werder Bremen,FC Koln,D1,2019,27/06/2020,H,6,1,3.0,0.0,H,18.0,6.0,9.0,2.0,7.0,5.0,22.0,16.0,1.0,2.0,0.0,0.0
Wolfsburg,Bayern Munich,D1,2019,27/06/2020,A,0,4,0.0,2.0,A,11.0,17.0,4.0,11.0,3.0,6.0,13.0,9.0,3.0,0.0,1.0,0.0
Bayern Munich,Schalke 04,D1,2020,18/09/2020,H,8,0,3.0,0.0,H,22.0,5.0,12.0,1.0,9.0,2.0,11.0,12.0,1.0,2.0,0.0,0.0
Ein Frankfurt,Bielefeld,D1,2020,19/09/2020,D,1,1,0.0,0.0,D,18.0,14.0,6.0,4.0,14.0,3.0,14.0,13.0,2.0,2.0,0.0,0.0
FC Koln,Hoffenheim,D1,2020,19/09/2020,A,2,3,1.0,2.0,A,13.0,13.0,6.0,7.0,1.0,6.0,12.0,13.0,0.0,0.0,0.0,0.0
Stuttgart,Freiburg,D1,2020,19/09/2020,A,2,3,0.0,2.0,A,22.0,7.0,7.0,6.0,7.0,2.0,12.0,16.0,2.0,2.0,0.0,0.0
Union Berlin,Augsburg,D1,2020,19/09/2020,A,1,3,0.0,1.0,A,13.0,9.0,3.0,5.0,8.0,1.0,9.0,9.0,2.0,0.0,0.0,0.0
Werder Bremen,Hertha,D1,2020,19/09/2020,A,1,4,0.0,2.0,A,17.0,13.0,7.0,6.0,7.0,4.0,13.0,17.0,2.0,0.0,0.0,0.0
Dortmund,M'gladbach,D1,2020,19/09/2020,H,3,0,1.0,0.0,H,9.0,8.0,4.0,2.0,1.0,3.0,10.0,9.0,1.0,1.0,0.0,0.0
RB Leipzig,Mainz,D1,2020,20/09/2020,H,3,1,2.0,0.0,H,23.0,8.0,10.0,1.0,7.0,5.0,5.0,11.0,1.0,2.0,0.0,0.0
Wolfsburg,Leverkusen,D1,2020,20/09/2020,D,0,0,0.0,0.0,D,9.0,6.0,1.0,2.0,4.0,4.0,13.0,12.0,1.0,2.0,0.0,0.0
Hertha,Ein Frankfurt,D1,2020,25/09/2020,A,1,3,0.0,2.0,A,12.0,10.0,6.0,3.0,4.0,3.0,13.0,16.0,3.0,4.0,0.0,0.0
Augsburg,Dortmund,D1,2020,26/09/2020,H,2,0,1.0,0.0,H,6.0,16.0,4.0,7.0,3.0,11.0,7.0,8.0,3.0,4.0,0.0,0.0
Bielefeld,FC Koln,D1,2020,26/09/2020,H,1,0,0.0,0.0,D,7.0,12.0,3.0,2.0,4.0,7.0,12.0,15.0,3.0,3.0,0.0,0.0
Leverkusen,RB Leipzig,D1,2020,26/09/2020,D,1,1,1.0,1.0,D,11.0,7.0,4.0,2.0,4.0,1.0,16.0,10.0,1.0,3.0,0.0,0.0
Mainz,Stuttgart,D1,2020,26/09/2020,A,1,4,1.0,1.0,D,11.0,15.0,3.0,7.0,3.0,9.0,10.0,17.0,2.0,4.0,1.0,1.0
M'gladbach,Union Berlin,D1,2020,26/09/2020,D,1,1,0.0,0.0,D,14.0,15.0,5.0,2.0,7.0,5.0,11.0,15.0,1.0,2.0,0.0,0.0
Schalke 04,Werder Bremen,D1,2020,26/09/2020,A,1,3,0.0,2.0,A,17.0,17.0,4.0,8.0,8.0,3.0,20.0,14.0,7.0,2.0,1.0,0.0
Hoffenheim,Bayern Munich,D1,2020,27/09/2020,H,4,1,2.0,1.0,H,17.0,14.0,8.0,2.0,3.0,5.0,15.0,11.0,3.0,2.0,0.0,0.0
Freiburg,Wolfsburg,D1,2020,27/09/2020,D,1,1,1.0,1.0,D,21.0,8.0,7.0,2.0,9.0,1.0,10.0,13.0,0.0,3.0,0.0,0.0
Union Berlin,Mainz,D1,2020,02/10/2020,H,4,0,1.0,0.0,H,13.0,5.0,7.0,0.0,4.0,2.0,13.0,11.0,1.0,4.0,0.0,0.0
Dortmund,Freiburg,D1,2020,03/10/2020,H,4,0,1.0,0.0,H,16.0,6.0,7.0,2.0,3.0,2.0,8.0,12.0,1.0,1.0,0.0,0.0
Ein Frankfurt,Hoffenheim,D1,2020,03/10/2020,H,2,1,0.0,1.0,A,16.0,11.0,6.0,4.0,5.0,7.0,12.0,8.0,2.0,3.0,0.0,0.0
FC Koln,M'gladbach,D1,2020,03/10/2020,A,1,3,0.0,2.0,A,8.0,17.0,3.0,11.0,4.0,10.0,16.0,12.0,3.0,3.0,0.0,0.0
Stuttgart,Leverkusen,D1,2020,03/10/2020,D,1,1,0.0,1.0,A,11.0,15.0,2.0,7.0,7.0,12.0,8.0,17.0,3.0,2.0,0.0,0.0
Werder Bremen,Bielefeld,D1,2020,03/10/2020,H,1,0,1.0,0.0,H,7.0,10.0,2.0,5.0,2.0,1.0,12.0,16.0,2.0,2.0,0.0,0.0
RB Leipzig,Schalke 04,D1,2020,03/10/2020,H,4,0,3.0,0.0,H,21.0,4.0,7.0,1.0,8.0,1.0,13.0,10.0,1.0,3.0,0.0,0.0
Wolfsburg,Augsburg,D1,2020,04/10/2020,D,0,0,0.0,0.0,D,17.0,9.0,6.0,1.0,12.0,2.0,7.0,13.0,0.0,1.0,0.0,0.0
Bayern Munich,Hertha,D1,2020,04/10/2020,H,4,3,1.0,0.0,H,22.0,9.0,9.0,5.0,6.0,1.0,13.0,19.0,3.0,3.0,0.0,0.0
Augsburg,RB Leipzig,D1,2020,17/10/2020,A,0,2,0.0,1.0,A,6.0,15.0,2.0,6.0,5.0,8.0,9.0,13.0,0.0,1.0,0.0,0.0
Freiburg,Werder Bremen,D1,2020,17/10/2020,D,1,1,1.0,1.0,D,19.0,14.0,4.0,4.0,4.0,4.0,10.0,14.0,3.0,3.0,0.0,0.0
Hertha,Stuttgart,D1,2020,17/10/2020,A,0,2,0.0,1.0,A,16.0,7.0,4.0,2.0,6.0,4.0,14.0,10.0,2.0,2.0,0.0,0.0
Hoffenheim,Dortmund,D1,2020,17/10/2020,A,0,1,0.0,0.0,D,8.0,15.0,3.0,5.0,4.0,6.0,13.0,11.0,1.0,1.0,0.0,0.0
Mainz,Leverkusen,D1,2020,17/10/2020,A,0,1,0.0,1.0,A,5.0,9.0,0.0,4.0,6.0,2.0,12.0,6.0,3.0,1.0,0.0,0.0
Bielefeld,Bayern Munich,D1,2020,17/10/2020,A,1,4,0.0,3.0,A,11.0,16.0,5.0,10.0,6.0,10.0,6.0,6.0,1.0,0.0,0.0,1.0
M'gladbach,Wolfsburg,D1,2020,17/10/2020,D,1,1,0.0,0.0,D,13.0,14.0,2.0,5.0,5.0,4.0,14.0,13.0,2.0,2.0,0.0,0.0
FC Koln,Ein Frankfurt,D1,2020,18/10/2020,D,1,1,0.0,1.0,A,9.0,16.0,5.0,4.0,2.0,8.0,19.0,18.0,3.0,2.0,0.0,0.0
Schalke 04,Union Berlin,D1,2020,18/10/2020,D,1,1,0.0,0.0,D,8.0,13.0,4.0,7.0,5.0,7.0,7.0,13.0,3.0,1.0,0.0,0.0
Stuttgart,FC Koln,D1,2020,23/10/2020,D,1,1,1.0,1.0,D,9.0,14.0,4.0,4.0,3.0,5.0,11.0,13.0,2.0,5.0,0.0,0.0
Bayern Munich,Ein Frankfurt,D1,2020,24/10/2020,H,5,0,2.0,0.0,H,20.0,9.0,10.0,2.0,10.0,2.0,11.0,12.0,3.0,0.0,0.0,0.0
Mainz,M'gladbach,D1,2020,24/10/2020,A,2,3,2.0,1.0,H,15.0,21.0,7.0,12.0,3.0,7.0,18.0,11.0,5.0,3.0,0.0,0.0
RB Leipzig,Hertha,D1,2020,24/10/2020,H,2,1,1.0,1.0,D,29.0,11.0,8.0,3.0,7.0,3.0,10.0,20.0,1.0,4.0,0.0,1.0
Union Berlin,Freiburg,D1,2020,24/10/2020,D,1,1,1.0,1.0,D,22.0,8.0,7.0,4.0,4.0,2.0,9.0,14.0,1.0,4.0,0.0,0.0
Dortmund,Schalke 04,D1,2020,24/10/2020,H,3,0,0.0,0.0,D,17.0,3.0,7.0,0.0,7.0,2.0,5.0,15.0,0.0,1.0,0.0,0.0
Wolfsburg,Bielefeld,D1,2020,25/10/2020,H,2,1,2.0,0.0,H,14.0,8.0,4.0,1.0,4.0,3.0,12.0,10.0,2.0,1.0,0.0,0.0
Werder Bremen,Hoffenheim,D1,2020,25/10/2020,D,1,1,1.0,1.0,D,5.0,15.0,2.0,6.0,1.0,4.0,10.0,20.0,2.0,2.0,0.0,0.0
Leverkusen,Augsburg,D1,2020,26/10/2020,H,3,1,1.0,0.0,H,15.0,7.0,7.0,3.0,3.0,3.0,14.0,8.0,1.0,2.0,0.0,0.0
Schalke 04,Stuttgart,D1,2020,30/10/2020,D,1,1,1.0,0.0,H,9.0,19.0,2.0,5.0,3.0,4.0,11.0,14.0,2.0,2.0,0.0,0.0
Augsburg,Mainz,D1,2020,31/10/2020,H,3,1,1.0,0.0,H,14.0,8.0,7.0,4.0,4.0,1.0,12.0,10.0,5.0,1.0,0.0,0.0
Bielefeld,Dortmund,D1,2020,31/10/2020,A,0,2,0.0,0.0,D,5.0,21.0,2.0,10.0,0.0,12.0,12.0,13.0,1.0,1.0,0.0,0.0
Ein Frankfurt,Werder Bremen,D1,2020,31/10/2020,D,1,1,0.0,0.0,D,14.0,9.0,5.0,4.0,5.0,3.0,12.0,14.0,1.0,3.0,0.0,0.0
FC Koln,Bayern Munich,D1,2020,31/10/2020,A,1,2,0.0,2.0,A,9.0,7.0,2.0,5.0,5.0,1.0,12.0,13.0,1.0,2.0,0.0,0.0
M'gladbach,RB Leipzig,D1,2020,31/10/2020,H,1,0,0.0,0.0,D,5.0,15.0,4.0,3.0,2.0,4.0,13.0,17.0,2.0,4.0,0.0,0.0
